invoice_id,customer_id,date,action,outcome,remaining_amount_before,amount_recovered,remaining_amount_after,status_after,promise_date,human_decision,message_language,message_source,message_fallback_reason,message_text
INV00059,CUST0021,2026-03-11,payment_plan_offer,ignore,199292.96,0.0,199292.96,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199634, Requested 892. Please try again in 3m47.232s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Barnes, Sherman and Hernandez, we understand cash flow can be tight. For invoice INV00059 (INR 199,292.96, 42 days overdue), we're happy to work out a payment plan in installments if that helps. Please let us know a schedule that works for you, and we'll confirm the details."
INV00066,CUST0007,2026-03-11,payment_plan_offer,partial,190309.45,100233.36,90076.09,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199627, Requested 865. Please try again in 3m32.543999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Mccoy PLC, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00066 (INR 190,309.45, 10 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00068,CUST0004,2026-03-11,payment_plan_offer,ignore,55694.83,0.0,55694.83,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199620, Requested 865. Please try again in 3m29.52s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Lewis, Miller and Barnes, we understand cash flow can be tight. For invoice INV00068 (INR 55,694.83, 4 days overdue), we're happy to work out a payment plan in installments if that helps. Please let us know a schedule that works for you, and we'll confirm the details."
INV00074,CUST0025,2026-03-11,payment_plan_offer,ignore,53667.01,0.0,53667.01,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199614, Requested 862. Please try again in 3m25.632s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Riley-Bryant, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00074 (INR 53,667.01, 40 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00075,CUST0031,2026-03-11,payment_plan_offer,ignore,268797.71,0.0,268797.71,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199606, Requested 891. Please try again in 3m34.703999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Brown-Tate, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00075 (INR 268,797.71, 27 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00039,CUST0004,2026-03-12,promise_resolution,promise_kept,,385664.51,,paid,,,,,,
INV00004,CUST0031,2026-03-14,promise_resolution,promise_broken,,0.0,,overdue,,,,,,
INV00037,CUST0036,2026-03-14,promise_resolution,promise_kept,,589896.69,,paid,,,,,,
INV00053,CUST0010,2026-03-14,promise_resolution,promise_kept,,662935.35,,paid,,,,,,
INV00071,CUST0034,2026-03-14,promise_resolution,promise_broken,,0.0,,overdue,,,,,,
INV00004,CUST0031,2026-03-14,phone_call,ignore,411217.48,0.0,411217.48,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199599, Requested 890. Please try again in 3m31.248s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","[Call script] Brown-Tate ko warmly greet karein. Invoice INV00004, INR 411,217.48, 5 din overdue ka reference dein. Poochein ki delay ki koi wajah hai kya. Agar dispute ya cash-flow issue hai to sunein. Zaroorat ho to payment plan discuss karne ki offer karein. Call khatam karne se pehle ek specific date confirm karein."
INV00071,CUST0034,2026-03-14,firm_reminder,ignore,584421.19,0.0,584421.19,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199592, Requested 862. Please try again in 3m16.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Cole PLC, invoice INV00071 (INR 584,421.19) ab 12 din se overdue hai, due date 2026-02-17 thi. Please jaldi payment arrange karein, ya agar koi issue hai to hamein batayein, hum help kar sakte hain. Is week ke andar response ki ummeed rahegi."
INV00048,CUST0024,2026-03-15,promise_resolution,promise_broken,,0.0,,overdue,,,,,,
INV00048,CUST0024,2026-03-15,phone_call,partial,274112.4,139047.18,135065.22,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199585, Requested 860. Please try again in 3m12.24s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","[Call script] Peterson-Bell ko warmly greet karein. Invoice INV00048, INR 274,112.40, 37 din overdue ka reference dein. Poochein ki delay ki koi wajah hai kya. Agar dispute ya cash-flow issue hai to sunein. Zaroorat ho to payment plan discuss karne ki offer karein. Call khatam karne se pehle ek specific date confirm karein."
INV00028,CUST0024,2026-03-16,promise_resolution,promise_kept,,139866.24,,paid,,,,,,
INV00031,CUST0022,2026-03-16,promise_resolution,promise_kept,,24201.47,,paid,,,,,,
INV00002,CUST0017,2026-03-16,escalate_collections,ignore,42040.68,0.0,42040.68,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199577, Requested 862. Please try again in 3m9.648s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Hale and Sons, despite previous reminders, invoice INV00002 (INR 42,040.68) remains unpaid, now 6 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00007,CUST0034,2026-03-16,escalate_collections,pay,577054.85,577054.85,0.0,paid,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199570, Requested 862. Please try again in 3m6.624s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Cole PLC, pichle reminders ke bawajood, invoice INV00007 (INR 577,054.85) abhi tak unpaid hai, 55 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00009,CUST0040,2026-03-16,escalate_collections,gated_pending_approval,,0.0,,awaiting_approval,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199563, Requested 853. Please try again in 2m59.712s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Baker Inc, despite previous reminders, invoice INV00009 (INR nan) remains unpaid, now 48 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00012,CUST0015,2026-03-16,payment_plan_offer,ignore,214154.66,0.0,214154.66,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199556, Requested 865. Please try again in 3m1.872s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Waters-Owens, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00012 (INR 214,154.66, 2 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00016,CUST0005,2026-03-16,escalate_collections,pay,73443.25,73443.25,0.0,paid,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199549, Requested 862. Please try again in 2m57.552s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Davis Group, pichle reminders ke bawajood, invoice INV00016 (INR 73,443.25) abhi tak unpaid hai, 12 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00019,CUST0019,2026-03-16,escalate_collections,ignore,170657.75,0.0,170657.75,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199541, Requested 863. Please try again in 2m54.528s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Golden-Blair, pichle reminders ke bawajood, invoice INV00019 (INR 170,657.75) abhi tak unpaid hai, 85 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00021,CUST0040,2026-03-16,escalate_collections,gated_pending_approval,,0.0,,awaiting_approval,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199534, Requested 883. Please try again in 3m0.144s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Baker Inc, despite previous reminders, invoice INV00021 (INR nan) remains unpaid, now 20 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00024,CUST0020,2026-03-16,escalate_collections,gated_pending_approval,,0.0,,awaiting_approval,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199527, Requested 885. Please try again in 2m57.984s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Lynch-Jones, pichle reminders ke bawajood, invoice INV00024 (INR nan) abhi tak unpaid hai, 2 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00027,CUST0024,2026-03-16,escalate_collections,ignore,711186.8,0.0,711186.8,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199519, Requested 890. Please try again in 2m56.688s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Peterson-Bell, pichle reminders ke bawajood, invoice INV00027 (INR 711,186.80) abhi tak unpaid hai, 35 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00030,CUST0023,2026-03-16,escalate_collections,pay,269769.86,269769.86,0.0,paid,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199511, Requested 859. Please try again in 2m39.84s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Duran PLC, despite previous reminders, invoice INV00030 (INR 269,769.86) remains unpaid, now 7 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00032,CUST0019,2026-03-16,payment_plan_offer,ignore,423384.12,0.0,423384.12,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199503, Requested 891. Please try again in 2m50.208s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Golden-Blair, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00032 (INR 423,384.12, 27 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00033,CUST0038,2026-03-16,escalate_collections,ignore,52890.46,0.0,52890.46,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199496, Requested 862. Please try again in 2m34.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Hernandez Ltd, pichle reminders ke bawajood, invoice INV00033 (INR 52,890.46) abhi tak unpaid hai, 2 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00034,CUST0007,2026-03-16,payment_plan_offer,ignore,300390.01,0.0,300390.01,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199489, Requested 892. Please try again in 2m44.592s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Mccoy PLC, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00034 (INR 300,390.01, 1 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00036,CUST0028,2026-03-16,escalate_collections,gated_pending_approval,,0.0,,awaiting_approval,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199481, Requested 857. Please try again in 2m26.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Lane, Maldonado and Griffin, despite previous reminders, invoice INV00036 (INR nan) remains unpaid, now 16 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00041,CUST0017,2026-03-16,escalate_collections,ignore,452497.54,0.0,452497.54,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199474, Requested 862. Please try again in 2m25.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Hale and Sons, despite previous reminders, invoice INV00041 (INR 452,497.54) remains unpaid, now 7 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00049,CUST0014,2026-03-16,escalate_collections,partial,521946.49,132552.24,389394.25,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199466, Requested 865. Please try again in 2m22.992s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Brown, Harris and Becker, pichle reminders ke bawajood, invoice INV00049 (INR 521,946.49) abhi tak unpaid hai, 24 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00050,CUST0028,2026-03-16,escalate_collections,gated_pending_approval,,0.0,,awaiting_approval,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199458, Requested 887. Please try again in 2m29.04s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Lane, Maldonado and Griffin, despite previous reminders, invoice INV00050 (INR nan) remains unpaid, now 5 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00056,CUST0017,2026-03-16,escalate_collections,ignore,103024.16,0.0,103024.16,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199449, Requested 862. Please try again in 2m14.352s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Hale and Sons, despite previous reminders, invoice INV00056 (INR 103,024.16) remains unpaid, now 73 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00059,CUST0021,2026-03-16,escalate_collections,ignore,199292.96,0.0,199292.96,overdue,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199441, Requested 861. Please try again in 2m10.464s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Barnes, Sherman and Hernandez, despite previous reminders, invoice INV00059 (INR 199,292.96) remains unpaid, now 42 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00066,CUST0007,2026-03-16,escalate_collections,pay,90076.09,90076.09,0.0,paid,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199433, Requested 864. Please try again in 2m8.304s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Mccoy PLC, pichle reminders ke bawajood, invoice INV00066 (INR 90,076.09) abhi tak unpaid hai, 10 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00068,CUST0004,2026-03-16,escalate_collections,pay,55694.83,55694.83,0.0,paid,,,English,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199426, Requested 891. Please try again in 2m16.944s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Lewis, Miller and Barnes, despite previous reminders, invoice INV00068 (INR 55,694.83) remains unpaid, now 4 days overdue. If payment or a satisfactory response is not received within 7 days, this account will be referred to our collections process. We would still welcome the opportunity to resolve this directly before that becomes necessary."
INV00074,CUST0025,2026-03-16,escalate_collections,gated_pending_approval,,0.0,,awaiting_approval,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199419, Requested 886. Please try again in 2m11.76s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Riley-Bryant, pichle reminders ke bawajood, invoice INV00074 (INR nan) abhi tak unpaid hai, 40 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00075,CUST0031,2026-03-16,escalate_collections,gated_pending_approval,,0.0,,awaiting_approval,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199411, Requested 855. Please try again in 1m54.912s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Brown-Tate, pichle reminders ke bawajood, invoice INV00075 (INR nan) abhi tak unpaid hai, 27 din overdue. Agar 7 din ke andar payment ya satisfactory response nahi milta, to yeh account collections process mein bhej diya jayega. Hum abhi bhi directly isse resolve karna prefer karenge."
INV00045,CUST0006,2026-03-19,promise_resolution,promise_broken,,0.0,,overdue,,,,,,
INV00004,CUST0031,2026-03-19,payment_plan_offer,ignore,411217.48,0.0,411217.48,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199403, Requested 891. Please try again in 2m7.008s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","Dear Brown-Tate, hum samajhte hain cash flow kabhi tight ho sakta hai. Invoice INV00004 (INR 411,217.48, 5 din overdue) ke liye, hum installments mein payment plan bhi arrange kar sakte hain agar wo help kare. Please batayein kaunsa schedule aapke liye theek rahega."
INV00045,CUST0006,2026-03-19,phone_call,ignore,462149.93,0.0,462149.93,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199396, Requested 890. Please try again in 2m3.552s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","[Call script] Serrano Inc ko warmly greet karein. Invoice INV00045, INR 462,149.93, 6 din overdue ka reference dein. Poochein ki delay ki koi wajah hai kya. Agar dispute ya cash-flow issue hai to sunein. Zaroorat ho to payment plan discuss karne ki offer karein. Call khatam karne se pehle ek specific date confirm karein."
INV00071,CUST0034,2026-03-19,phone_call,ignore,584421.19,0.0,584421.19,overdue,,,Hinglish,template_fallback,"Groq call failed: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0mj7a8eeatat8xhdfj4psfm` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199388, Requested 859. Please try again in 1m46.704s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}","[Call script] Cole PLC ko warmly greet karein. Invoice INV00071, INR 584,421.19, 12 din overdue ka reference dein. Poochein ki delay ki koi wajah hai kya. Agar dispute ya cash-flow issue hai to sunein. Zaroorat ho to payment plan discuss karne ki offer karein. Call khatam karne se pehle ek specific date confirm karein."
INV00018,CUST0030,2026-03-20,promise_resolution,promise_kept,,729716.33,,paid,,,,,,
INV00035,CUST0016,2026-03-20,promise_resolution,promise_kept,,621949.16,,paid,,,,,,
INV00046,CUST0002,2026-03-20,promise_resolution,promise_kept,,600484.83,,paid,,,,,,
INV00072,CUST0024,2026-03-20,promise_resolution,promise_kept,,76419.98,,paid,,,,,,
